language,title,temperature,LLM,sent_count,token_count,token_by_sent,noun_count,noun_count_u,noun_ttr,verb_count,verb_count_u,verb_ttr,adj_count,adj_count_u,adj_ttr,Lex_hdd,Lex_vocd,Lex_mattr,Lex_mtld
Korean,지도자의 조건,Low,gemini2.5,12,310,25.83333333,91,66,0.233959589,34,17,0.161290323,8,7,0.282258065,0.749288596,46.7444764,0.735172414,46.93447152
Korean,지도자의 조건,Low,gemini2.5,17,417,24.52941176,113,83,0.176142272,51,27,0.126957258,10,7,0.167865707,0.772475805,54.82441692,0.759076087,54.73443223
Korean,지도자의 조건,Low,gemini2.5,12,231,19.25,66,44,0.288600289,22,11,0.216450216,4,3,0.324675325,0.730041915,41.53423791,0.72989011,49.42170386
Korean,지도자의 조건,Low,gemini2.5,16,367,22.9375,94,68,0.197112876,48,26,0.147593097,9,6,0.181653043,0.781697102,58.76878337,0.78836478,65.86365106
Korean,지도자의 조건,Low,gemini2.5,17,488,28.70588235,143,94,0.134701364,52,28,0.110340479,9,8,0.182149362,0.767553395,53.40949775,0.751526196,59.51385055
Korean,지도자의 조건,Low,gemini2.5,18,498,27.66666667,146,96,0.132034989,53,25,0.094718497,13,9,0.139017609,0.765163866,52.39284333,0.760267261,54.70225061
Korean,지도자의 조건,Low,gemini2.5,11,228,20.72727273,71,55,0.339757845,17,10,0.257997936,3,3,0.438596491,0.781929579,58.79988418,0.758659218,61.3693441
Korean,지도자의 조건,Low,gemini2.5,19,443,23.31578947,121,91,0.169766618,48,26,0.122272385,6,6,0.225733634,0.745299979,45.16333367,0.740253807,54.29514431
Korean,지도자의 조건,Low,gemini2.5,18,372,20.66666667,104,74,0.19127378,39,19,0.130962228,9,7,0.209080048,0.752792657,48.25303877,0.75380805,54.36894923
Korean,지도자의 조건,Middle,gemini2.5,17,380,22.35294118,103,66,0.168625447,46,24,0.137299771,9,8,0.233918129,0.777179288,56.92966825,0.778187311,68.78971095
Korean,지도자의 조건,Middle,gemini2.5,10,260,26,72,56,0.299145299,26,18,0.266272189,6,6,0.384615385,0.780753882,57.80798233,0.794028436,67.00232514
Korean,지도자의 조건,Middle,gemini2.5,19,403,21.21052632,114,80,0.174132602,41,22,0.133147733,8,7,0.217121588,0.755153786,48.47626285,0.756271186,56.3974598
Korean,지도자의 조건,Middle,gemini2.5,18,512,28.44444444,148,101,0.133287584,54,25,0.090422454,8,6,0.146484375,0.756370394,49.19636533,0.745053996,54.09419089
Korean,지도자의 조건,Middle,gemini2.5,19,428,22.52631579,124,80,0.150738619,44,22,0.11682243,10,10,0.23364486,0.744457877,45.26903987,0.719313984,46.14221369
Korean,지도자의 조건,Middle,gemini2.5,15,408,27.2,123,81,0.161406026,42,23,0.134220355,6,3,0.12254902,0.758785472,49.80111827,0.756991643,58.56282545
Korean,지도자의 조건,Middle,gemini2.5,17,416,24.47058824,130,90,0.166420118,32,21,0.157752404,7,5,0.171703297,0.773685309,56.19781728,0.767411444,64.9395023
Korean,지도자의 조건,Middle,gemini2.5,16,411,25.6875,113,80,0.172254161,46,23,0.121654501,12,11,0.223033252,0.77106527,54.39217046,0.763480663,58.978053
Korean,지도자의 조건,Middle,gemini2.5,14,367,26.21428571,98,66,0.183506645,36,16,0.121102028,8,6,0.204359673,0.766445567,52.40305293,0.759308176,63.59012905
Korean,지도자의 조건,Middle,gemini2.5,15,375,25,104,72,0.184615385,33,19,0.153535354,17,13,0.203921569,0.773543646,55.26752682,0.767177914,62.5
Korean,지도자의 조건,High,gemini2.5,14,361,25.78571429,101,80,0.219412523,37,22,0.164707644,3,2,0.184672207,0.760818567,51.2515363,0.744038462,57.01789517
Korean,지도자의 조건,High,gemini2.5,17,490,28.82352941,143,97,0.138432996,54,22,0.083144369,8,5,0.12755102,0.744099901,45.59217644,0.734829932,52.85803988
Korean,지도자의 조건,High,gemini2.5,15,364,24.26666667,109,84,0.211714891,32,20,0.171703297,6,5,0.228937729,0.761584986,51.57094497,0.752126984,57.99647887
Korean,지도자의 조건,High,gemini2.5,18,442,24.55555556,131,101,0.174432662,45,25,0.125691302,14,11,0.177763413,0.772154254,54.23676239,0.755368957,55.16546517
Korean,지도자의 조건,High,gemini2.5,17,456,26.82352941,130,83,0.140013495,49,28,0.125313283,10,7,0.153508772,0.792431413,63.75448488,0.777395577,71.31309298
Korean,지도자의 조건,High,gemini2.5,16,422,26.375,125,83,0.157345972,36,18,0.118483412,14,9,0.152335816,0.762829669,51.22587292,0.758123324,60.44275945
Korean,지도자의 조건,High,gemini2.5,15,463,30.86666667,130,83,0.137896661,57,29,0.109885946,10,8,0.172786177,0.766991191,53.24599551,0.760193237,60.57068389
Korean,지도자의 조건,High,gemini2.5,20,537,26.85,159,104,0.121804106,56,27,0.089784517,10,7,0.130353818,0.770161704,54.53243129,0.764713115,61.43663885
Korean,지도자의 조건,High,gemini2.5,17,501,29.47058824,145,103,0.141785395,55,26,0.094356741,9,8,0.177422932,0.75669587,49.21272395,0.758584071,58.66761558
Korean,지도자의 조건,High,gemini2.5,13,261,20.07692308,67,55,0.314519357,29,20,0.264235698,8,7,0.335249042,0.774106293,55.0575321,0.768490566,65.25
Chinese,自然保护与自然开发,Low,gemini2.5,20,473,23.65,119,76,0.135022296,127,77,0.128181652,29,22,0.160384924,0.801513118,67.48247908,0.766226415,64.5860263
Chinese,自然保护与自然开发,Low,gemini2.5,23,574,24.95652174,152,93,0.106592701,151,85,0.098068625,39,27,0.120611096,0.795665719,65.06498759,0.760914286,73.43042067
Chinese,自然保护与自然开发,Low,gemini2.5,19,357,18.78947368,89,59,0.185692254,94,58,0.172835091,16,13,0.227591036,0.782967676,59.62350407,0.776038961,71.4
Chinese,自然保护与自然开发,Low,gemini2.5,23,421,18.30434783,109,74,0.161258689,115,72,0.148714241,22,18,0.194342475,0.790714595,62.59866138,0.763494624,65.6288374
Chinese,自然保护与自然开发,Low,gemini2.5,21,568,27.04761905,137,83,0.106661869,155,95,0.107905498,38,24,0.111193477,0.789273402,61.64726918,0.764547206,68.11240253
Chinese,自然保护与自然开发,Low,gemini2.5,26,562,21.61538462,131,80,0.108663171,152,81,0.094821128,37,23,0.110608829,0.769912319,53.6017321,0.740623782,48.00711849
Chinese,自然保护与自然开发,Low,gemini2.5,41,814,19.85365854,190,115,0.074356653,223,120,0.066107689,54,32,0.072800073,0.796113586,65.82752095,0.758901961,60.80836088
Chinese,自然保护与自然开发,Low,gemini2.5,21,528,25.14285714,119,74,0.117774382,152,86,0.107157097,32,25,0.147964015,0.791407688,62.29267456,0.763841336,71.11187608
Chinese,自然保护与自然开发,Low,gemini2.5,20,579,28.95,127,75,0.101995023,169,87,0.088910691,47,33,0.121265572,0.788617757,61.48833336,0.750339623,60.67733379
Chinese,自然保护与自然开发,Low,gemini2.5,19,377,19.84210526,86,50,0.154216273,106,67,0.167659276,27,22,0.216131251,0.777953035,57.24906365,0.764085366,60.1600295
Chinese,自然保护与自然开发,Middle,gemini2.5,18,417,23.16666667,84,57,0.162726961,121,77,0.152605189,25,19,0.182254197,0.800092548,67.53987877,0.757880435,66.86342944
Chinese,自然保护与自然开发,Middle,gemini2.5,23,447,19.43478261,94,58,0.13803608,113,62,0.122745541,29,23,0.177428064,0.817824107,76.48097321,0.799899497,89.4
Chinese,自然保护与自然开发,Middle,gemini2.5,14,308,22,65,42,0.20979021,90,54,0.194805195,22,18,0.265643447,0.78792383,61.10744174,0.764864865,65.0961485
Chinese,自然保护与自然开发,Middle,gemini2.5,31,819,26.41935484,178,108,0.07408322,223,127,0.069536841,48,28,0.071225071,0.789545304,61.66434704,0.756181818,64.99937556
Chinese,自然保护与自然开发,Middle,gemini2.5,27,649,24.03703704,147,95,0.099577581,185,103,0.085786865,46,32,0.107188316,0.786183105,61.43434414,0.765066667,60.15068684
Chinese,自然保护与自然开发,Middle,gemini2.5,34,763,22.44117647,189,111,0.076972685,210,113,0.070523622,47,32,0.089233429,0.793037851,64.20806597,0.768347339,66.40732128
Chinese,自然保护与自然开发,Middle,gemini2.5,15,385,25.66666667,81,54,0.173160173,105,56,0.138528139,22,19,0.224321133,0.795074749,64.68686956,0.762261905,55.529882
Chinese,自然保护与自然开发,Middle,gemini2.5,20,470,23.5,107,71,0.141181149,134,88,0.139726897,32,29,0.192819149,0.801890739,68.57483486,0.780807601,80.22784448
Chinese,自然保护与自然开发,Middle,gemini2.5,20,443,22.15,96,69,0.16224605,113,70,0.139834995,30,25,0.188111362,0.808288344,71.7155127,0.792690355,78.34973404
Chinese,自然保护与自然开发,Middle,gemini2.5,20,468,23.4,119,74,0.132873662,132,86,0.139212639,34,30,0.188536953,0.798283266,66.28263851,0.788782816,78.80962085
Chinese,自然保护与自然开发,High,gemini2.5,24,676,28.16666667,143,91,0.094136633,182,104,0.084530854,57,38,0.098619329,0.811088289,74.19182914,0.786570973,76.80200105
Chinese,自然保护与自然开发,High,gemini2.5,28,814,29.07142857,187,121,0.079491256,214,122,0.070036051,64,39,0.074861794,0.79051582,62.92850278,0.744679739,55.86017755
Chinese,自然保护与自然开发,High,gemini2.5,20,551,27.55,120,80,0.120992136,159,92,0.105012042,38,28,0.13372815,0.803362022,69.38248997,0.780239044,71.60651408
Chinese,自然保护与自然开发,High,gemini2.5,34,926,27.23529412,191,124,0.070109574,247,142,0.062084102,74,39,0.056914366,0.827383397,82.91670235,0.788825542,82.93178462
Chinese,自然保护与自然开发,High,gemini2.5,37,813,21.97297297,190,111,0.071858613,207,118,0.070116643,63,41,0.08004842,0.809703465,72.27082499,0.782722513,78.32371604
Chinese,自然保护与自然开发,High,gemini2.5,22,690,31.36363636,165,109,0.095740009,194,108,0.080681309,54,35,0.093934514,0.812283901,74.98091306,0.773697348,73.37950748
Chinese,自然保护与自然开发,High,gemini2.5,24,537,22.375,141,85,0.112260127,145,92,0.118153214,28,23,0.152966214,0.811744603,73.56388222,0.773360656,73.66513807
Chinese,自然保护与自然开发,High,gemini2.5,30,818,27.26666667,202,124,0.075044179,213,123,0.070594717,65,35,0.065826594,0.81012706,73.38955719,0.785929779,73.24840486
Chinese,自然保护与自然开发,High,gemini2.5,26,608,23.38461538,144,92,0.105080409,185,106,0.094238976,26,23,0.145495951,0.816941396,77.21610252,0.78686941,82.59518637
Chinese,自然保护与自然开发,High,gemini2.5,36,854,23.72222222,193,123,0.07462596,228,121,0.062143063,64,34,0.06220726,0.79569986,65.7280146,0.749118012,59.3974359
Chinese,职业选择的条件,Low,gemini2.5,27,618,22.88888889,153,79,0.083550141,137,83,0.098032268,46,38,0.133671029,0.819085401,77.51586334,0.791739895,70.3949437
Chinese,职业选择的条件,Low,gemini2.5,26,577,22.19230769,165,76,0.07982774,136,81,0.103221531,39,30,0.133315558,0.808801213,71.77697381,0.794886364,79.40982121
Chinese,职业选择的条件,Low,gemini2.5,20,383,19.15,99,57,0.150328349,85,56,0.172016587,23,20,0.227040527,0.795181591,64.52683594,0.781317365,74.82513793
Chinese,职业选择的条件,Low,gemini2.5,25,467,18.68,116,73,0.134755962,112,66,0.126185378,29,23,0.169829432,0.807176974,71.55529554,0.79291866,74.22993827
Chinese,职业选择的条件,Low,gemini2.5,19,404,21.26315789,102,65,0.157736362,93,59,0.157031832,23,22,0.236762807,0.802326947,68.93585685,0.791605634,88.48420443
Chinese,职业选择的条件,Low,gemini2.5,24,442,18.41666667,121,65,0.121536218,99,55,0.125691302,31,24,0.175156911,0.780298586,58.51718055,0.769923664,70.7800418
Chinese,职业选择的条件,Low,gemini2.5,21,508,24.19047619,135,70,0.102070575,112,72,0.126546682,33,30,0.178954903,0.804892023,69.55306797,0.774727669,76.17579206
Chinese,职业选择的条件,Low,gemini2.5,25,492,19.68,126,74,0.119370241,108,68,0.127973502,34,27,0.161406026,0.797726754,66.26083474,0.765688488,75.76283986
Chinese,职业选择的条件,Low,gemini2.5,22,430,19.54545455,111,63,0.131992458,105,60,0.132890365,27,22,0.189491817,0.788436157,61.45233304,0.770918635,68.79525926
Chinese,职业选择的条件,Low,gemini2.5,23,467,20.30434783,117,75,0.137264591,112,63,0.120449679,28,22,0.16824717,0.797931395,66.08618715,0.792392344,66.36787978
Chinese,职业选择的条件,Middle,gemini2.5,20,475,23.75,131,73,0.117316191,103,65,0.132856413,38,30,0.166204986,0.794837703,64.72866569,0.769342723,72.06526236
Chinese,职业选择的条件,Middle,gemini2.5,25,587,23.48,154,86,0.095134848,134,78,0.099163467,42,36,0.14602093,0.825680763,82.96265627,0.802713755,85.80645883
Chinese,职业选择的条件,Middle,gemini2.5,26,472,18.15384615,113,69,0.129368532,123,78,0.134353038,29,23,0.168030392,0.79592338,65.38869057,0.773617021,70.49323218
Chinese,职业选择的条件,Middle,gemini2.5,29,636,21.93103448,168,95,0.088911351,145,79,0.085664715,41,30,0.11504832,0.812464683,74.08174655,0.783236797,79.5
Chinese,职业选择的条件,Middle,gemini2.5,20,331,16.55,96,64,0.201409869,76,47,0.186834155,16,15,0.283232628,0.791213738,62.9739539,0.77858156,73.45755925
Chinese,职业选择的条件,Middle,gemini2.5,21,385,18.33333333,98,60,0.159024649,82,54,0.171048464,23,19,0.214568041,0.801330886,69.05975309,0.7925,79.89865713
Chinese,职业选择的条件,Middle,gemini2.5,23,532,23.13043478,150,81,0.101503759,118,77,0.122658341,36,30,0.156641604,0.808546197,72.32568154,0.788654244,76.29350335
Chinese,职业选择的条件,Middle,gemini2.5,25,548,21.92,140,72,0.093847758,123,76,0.112752952,40,31,0.141423358,0.808524443,72.43200088,0.794388778,85.13867828
Chinese,职业选择的条件,Middle,gemini2.5,23,461,20.04347826,127,70,0.119562061,104,64,0.133489071,38,29,0.165544012,0.813598134,74.32440966,0.796796117,85.58052873
Chinese,职业选择的条件,Middle,gemini2.5,21,456,21.71428571,134,73,0.119468447,93,56,0.132050556,32,27,0.185032895,0.796375647,65.82632157,0.786486486,71.27108653
Chinese,职业选择的条件,High,gemini2.5,26,543,20.88461538,150,78,0.095764273,123,74,0.110796688,23,20,0.160140924,0.791302475,63.45613987,0.778744939,79.97443867
Chinese,职业选择的条件,High,gemini2.5,15,332,22.13333333,95,56,0.177552315,74,49,0.199446434,23,19,0.248821372,0.807097422,71.11980756,0.809540636,77.65414044
Chinese,职业选择的条件,High,gemini2.5,19,467,24.57894737,141,76,0.115419078,109,70,0.137516453,34,29,0.18264265,0.83001349,84.97103912,0.8015311,92.1513369
Chinese,职业选择的条件,High,gemini2.5,22,540,24.54545455,153,88,0.10651174,112,74,0.122354497,38,34,0.165692008,0.809775686,73.24577077,0.796008147,83.69043849
Chinese,职业选择的条件,High,gemini2.5,38,804,21.15789474,207,110,0.066094648,175,108,0.076759062,69,50,0.090129065,0.814916778,75.46235927,0.798781457,86.60127521
Chinese,职业选择的条件,High,gemini2.5,25,440,17.6,131,74,0.128383067,95,57,0.136363636,29,24,0.188087774,0.77811634,57.27763165,0.766240409,57.55229403
Chinese,职业选择的条件,High,gemini2.5,20,479,23.95,131,80,0.127492072,103,64,0.129720088,35,30,0.178944229,0.806708706,70.84420562,0.802232558,86.72214578
Chinese,职业选择的条件,High,gemini2.5,25,608,24.32,142,92,0.106560415,142,93,0.107718681,39,33,0.13917004,0.833754491,87.03733363,0.819928444,102.7776933
Chinese,职业选择的条件,High,gemini2.5,20,415,20.75,125,79,0.152289157,94,62,0.158933607,29,27,0.224345658,0.801259289,68.15020804,0.790765027,73.7091687
Chinese,职业选择的条件,High,gemini2.5,22,482,21.90909091,130,78,0.124481328,110,65,0.122595247,32,28,0.18153527,0.812771868,73.23873424,0.777644342,80.54899329
Chinese,大学的角色,Low,gemini2.5,19,435,22.89473684,127,73,0.132138655,109,69,0.145523568,26,18,0.159151194,0.779001737,58.56223542,0.749430052,64.6742607
Chinese,大学的角色,Low,gemini2.5,25,696,27.84,204,117,0.082403651,148,101,0.098050637,37,29,0.112612613,0.793563879,64.38589183,0.748160742,60.84732791
Chinese,大学的角色,Low,gemini2.5,20,523,26.15,151,89,0.112696744,124,75,0.115647937,26,18,0.132372408,0.795044759,65.5030496,0.771518987,64.24784483
Chinese,大学的角色,Low,gemini2.5,17,331,19.47058824,114,69,0.18285896,74,45,0.183718462,14,12,0.258955546,0.760787036,51.00230425,0.760921986,52.56446541
Chinese,大学的角色,Low,gemini2.5,26,580,22.30769231,173,95,0.094678094,123,73,0.102326885,37,26,0.121155638,0.787776782,61.72105905,0.749416196,60.06630026
Chinese,大学的角色,Low,gemini2.5,24,593,24.70833333,168,99,0.099373645,131,80,0.102982635,38,26,0.115381202,0.77872776,57.51650076,0.757647059,58.76306275
Chinese,大学的角色,Low,gemini2.5,35,756,21.6,201,120,0.078970228,175,105,0.079365079,47,29,0.081616571,0.808392327,71.29724318,0.777142857,67.33113366
Chinese,大学的角色,Low,gemini2.5,21,549,26.14285714,153,85,0.10119409,132,84,0.115913231,25,19,0.138433515,0.77547583,56.62797897,0.75,53.93622822
Chinese,大学的角色,Low,gemini2.5,15,352,23.46666667,101,68,0.191269127,83,48,0.164293538,27,19,0.199915825,0.751725053,48.01373141,0.736237624,55.18605211
Chinese,大学的角色,Low,gemini2.5,28,646,23.07142857,188,114,0.093867334,161,100,0.096148299,34,27,0.122928428,0.790948744,62.90683291,0.761708543,65.26238112
Chinese,大学的角色,Middle,gemini2.5,19,449,23.63157895,129,86,0.148478099,113,82,0.161617754,31,21,0.150872908,0.80498091,70.42404493,0.791,69.99242206
Chinese,大学的角色,Middle,gemini2.5,28,594,21.21428571,173,105,0.102177848,142,90,0.106700811,38,27,0.119617225,0.797492455,66.7504118,0.769431193,62.3161132
Chinese,大学的角色,Middle,gemini2.5,14,332,23.71428571,97,61,0.189417464,88,64,0.21905805,22,20,0.273822563,0.795944805,65.27237718,0.78459364,77.52506596
Chinese,大学的角色,Middle,gemini2.5,25,646,25.84,174,100,0.088964806,147,92,0.096880858,37,24,0.100410008,0.795592454,65.73728316,0.774941374,65.49117024
Chinese,大学的角色,Middle,gemini2.5,16,429,26.8125,138,82,0.138508834,107,74,0.161209507,21,16,0.177600178,0.793500692,63.82838449,0.779789474,73.42328767
Chinese,大学的角色,Middle,gemini2.5,29,637,21.96551724,186,94,0.079336946,141,82,0.091296748,38,26,0.107411386,0.780336344,58.79145134,0.759897959,64.77985479
Chinese,大学的角色,Middle,gemini2.5,19,373,19.63157895,110,70,0.170606873,92,61,0.177759646,19,15,0.211655143,0.760744621,50.1347124,0.756851852,58.15492611
Chinese,大学的角色,Middle,gemini2.5,28,738,26.35714286,211,116,0.074493636,181,108,0.080851637,35,27,0.104529617,0.784773163,60.55505581,0.752510885,57.98357664
Chinese,大学的角色,Middle,gemini2.5,26,716,27.53846154,225,126,0.078212291,169,101,0.083468315,33,25,0.10580667,0.796459439,65.53875334,0.767466267,65.53597457
Chinese,大学的角色,Middle,gemini2.5,27,583,21.59259259,170,100,0.100897992,142,86,0.103882299,25,18,0.123499142,0.790406114,62.1765644,0.762734082,66.30467533
Chinese,大学的角色,High,gemini2.5,27,553,20.48148148,174,98,0.10184781,125,83,0.120072333,34,27,0.143601744,0.788559643,62.2155919,0.768293651,67.0876774
Chinese,大学的角色,High,gemini2.5,18,456,25.33333333,131,79,0.13224856,108,80,0.162443145,26,22,0.185560054,0.790295645,61.96006245,0.766781327,72.99929344
Chinese,大学的角色,High,gemini2.5,33,859,26.03030303,245,136,0.064621891,191,113,0.068873462,43,33,0.089341311,0.79860786,65.9157014,0.769061728,65.07430726
Chinese,大学的角色,High,gemini2.5,22,534,24.27272727,161,96,0.111661665,121,88,0.136193395,25,20,0.149812734,0.804900611,69.5988527,0.783752577,64.84123387
Chinese,大学的角色,High,gemini2.5,28,629,22.46428571,174,99,0.090455567,137,82,0.095157416,39,34,0.138600139,0.784505532,60.17747038,0.764448276,63.47754591
Chinese,大学的角色,High,gemini2.5,21,477,22.71428571,148,85,0.120403422,113,76,0.140999239,24,22,0.192173305,0.810453709,73.11092776,0.806495327,87.44697373
Chinese,大学的角色,High,gemini2.5,16,297,18.5625,87,63,0.243817485,66,50,0.255076013,12,12,0.336700337,0.782490468,59.58972699,0.751774194,64.46117963
Chinese,大学的角色,High,gemini2.5,17,420,24.70588235,136,75,0.131302521,91,64,0.167451596,28,21,0.178571429,0.779033196,58.06168788,0.777358491,64.86955899
Chinese,大学的角色,High,gemini2.5,16,427,26.6875,116,71,0.143341678,109,76,0.163289861,26,21,0.189155107,0.794924112,64.5812686,0.778306878,75.34818137
Chinese,大学的角色,High,gemini2.5,29,715,24.65517241,206,121,0.082150859,166,105,0.088465751,38,32,0.11777696,0.799804861,66.97677191,0.776006006,71.78228054
Chinese,幸福生活的条件,Low,gemini2.5,24,462,19.25,89,60,0.145921494,98,63,0.139146568,59,40,0.146745909,0.802472889,69.40790226,0.773995157,66.12290503
Chinese,幸福生活的条件,Low,gemini2.5,21,416,19.80952381,88,60,0.163898601,88,62,0.169361888,53,32,0.145137881,0.772970421,54.59581155,0.752752044,60.74082922
Chinese,幸福生活的条件,Low,gemini2.5,27,526,19.48148148,104,63,0.115165253,111,79,0.135306409,66,46,0.132503745,0.791967418,63.83263694,0.776184486,76.74861973
Chinese,幸福生活的条件,Low,gemini2.5,23,443,19.26086957,98,69,0.158934906,89,58,0.147107312,52,32,0.138913006,0.77515519,56.24169235,0.762436548,55.93883976
Chinese,幸福生活的条件,Low,gemini2.5,24,418,17.41666667,92,60,0.156022467,95,68,0.171241501,49,31,0.151352407,0.775277579,56.68954153,0.760054201,68.48827244
Chinese,幸福生活的条件,Low,gemini2.5,20,408,20.4,88,64,0.178253119,84,55,0.160480859,53,35,0.161857196,0.779249598,57.76448261,0.767019499,71.88461538
Chinese,幸福生活的条件,Low,gemini2.5,23,427,18.56521739,93,64,0.161164413,90,68,0.176945095,51,38,0.174496028,0.780570536,58.96805797,0.752962963,60.83058886
Chinese,幸福生活的条件,Low,gemini2.5,20,362,18.1,77,52,0.186553778,65,45,0.191245219,54,36,0.184162063,0.768034382,53.97161493,0.753674121,57.61070999
Chinese,幸福生活的条件,Low,gemini2.5,24,486,20.25,111,72,0.1334668,111,73,0.135320506,52,34,0.134536246,0.793758518,64.52359971,0.771395881,63.90461333
Chinese,幸福生活的条件,Low,gemini2.5,31,654,21.09677419,131,83,0.096878866,139,90,0.099003366,81,46,0.086835051,0.768303559,53.40252591,0.74846281,56.29305893
Chinese,幸福生活的条件,Middle,gemini2.5,24,547,22.79166667,103,66,0.117143821,127,84,0.120917244,69,45,0.119227406,0.778554712,57.39539338,0.766144578,74.04731956
Chinese,幸福生活的条件,Middle,gemini2.5,18,385,21.38888889,73,55,0.195694716,82,62,0.196388977,44,31,0.182998819,0.802673875,69.2762227,0.794583333,87.73577844
Chinese,幸福生活的条件,Middle,gemini2.5,28,576,20.57142857,120,76,0.109953704,109,75,0.119457187,69,42,0.105676329,0.785734156,60.58874883,0.768918406,65.65735086
Chinese,幸福生活的条件,Middle,gemini2.5,25,504,20.16,105,66,0.124716553,104,74,0.141178266,62,36,0.115207373,0.789190352,61.84520552,0.78167033,68.28095796
Chinese,幸福生活的条件,Middle,gemini2.5,22,518,23.54545455,111,77,0.133917701,126,74,0.113378685,52,35,0.12993763,0.779379384,58.08755548,0.744264392,59.91352477
Chinese,幸福生活的条件,Middle,gemini2.5,19,303,15.94736842,68,52,0.252378179,66,51,0.255025503,25,19,0.250825083,0.795655572,65.37089494,0.776141732,88.89936102
Chinese,幸福生活的条件,Middle,gemini2.5,21,462,22,99,67,0.14648651,88,57,0.140200708,54,38,0.152316819,0.807036384,71.13350972,0.790799031,88.71962877
Chinese,幸福生活的条件,Middle,gemini2.5,26,560,21.53846154,117,69,0.105311355,123,69,0.100174216,64,44,0.122767857,0.779791652,57.86907063,0.754324853,57.81080151
Chinese,幸福生活的条件,Middle,gemini2.5,25,503,20.12,110,76,0.137357672,102,72,0.140334464,56,34,0.120704345,0.77175256,55.03945854,0.756475771,51.45600796
Chinese,幸福生活的条件,Middle,gemini2.5,23,432,18.7826087,89,70,0.182064087,94,64,0.157604413,45,35,0.180041152,0.763376916,52.58653993,0.745639687,58.85714286
Chinese,幸福生活的条件,High,gemini2.5,24,518,21.58333333,116,75,0.124816935,120,87,0.13996139,62,41,0.127662224,0.794287188,64.66209633,0.761918977,73.57667884
Chinese,幸福生活的条件,High,gemini2.5,24,488,20.33333333,102,60,0.120540019,113,80,0.145074713,55,40,0.149031297,0.77981201,57.48174153,0.763826879,62.54365678
Chinese,幸福生活的条件,High,gemini2.5,24,469,19.54166667,100,68,0.144989339,102,70,0.146327188,53,37,0.14885143,0.79078181,62.00764027,0.76652381,62.45538805
Chinese,幸福生活的条件,High,gemini2.5,23,546,23.73913043,119,81,0.124665251,112,79,0.12918629,64,41,0.117330586,0.774734515,56.66065436,0.762173038,73.13649872
Chinese,幸福生活的条件,High,gemini2.5,21,510,24.28571429,101,70,0.135895943,116,81,0.136916836,66,38,0.112893642,0.778498768,57.89271693,0.765249458,65.09829041
Chinese,幸福生活的条件,High,gemini2.5,30,664,22.13333333,141,87,0.092924891,147,99,0.101426113,80,46,0.086596386,0.804305074,70.0818512,0.783772358,69.02424242
Chinese,幸福生活的条件,High,gemini2.5,21,413,19.66666667,94,68,0.175158415,92,70,0.184229919,50,36,0.17433414,0.802509008,69.09389252,0.798516484,88.46904206
Chinese,幸福生活的条件,High,gemini2.5,20,441,22.05,94,72,0.173686496,89,65,0.165609315,56,34,0.137674117,0.777624335,57.03313076,0.760204082,73.24108797
Chinese,幸福生活的条件,High,gemini2.5,27,524,19.40740741,121,81,0.127752192,118,78,0.126148273,51,31,0.116000599,0.8031561,68.36301262,0.763242105,70.9975325
Chinese,幸福生活的条件,High,gemini2.5,35,720,20.57142857,164,104,0.088075881,167,120,0.099800399,76,54,0.098684211,0.797285821,65.25377343,0.782980626,79.32157395
Chinese,艺术教育的必要性,Low,gemini2.5,20,466,23.3,133,82,0.132305011,118,78,0.141849131,25,20,0.17167382,0.801191804,67.92374007,0.785131894,83.43150956
Chinese,艺术教育的必要性,Low,gemini2.5,27,668,24.74074074,190,100,0.078789789,160,100,0.093562874,28,21,0.112275449,0.789108799,61.69815417,0.75993538,61.07281996
Chinese,艺术教育的必要性,Low,gemini2.5,31,714,23.03225806,191,107,0.078460704,182,103,0.079262474,40,29,0.101540616,0.799348287,67.17883224,0.775548872,68.94357798
Chinese,艺术教育的必要性,Low,gemini2.5,20,375,18.75,101,67,0.17689769,98,56,0.152380952,18,17,0.251851852,0.7725981,55.15818703,0.751349693,62.56345178
Chinese,艺术教育的必要性,Low,gemini2.5,19,415,21.84210526,109,70,0.15474743,100,68,0.163855422,19,15,0.190234623,0.79549058,65.05888384,0.779453552,64.71418247
Chinese,艺术教育的必要性,Low,gemini2.5,23,506,22,145,84,0.11448821,114,72,0.124817974,25,22,0.173913043,0.79046855,62.86126574,0.772166302,62.43870388
Chinese,艺术教育的必要性,Low,gemini2.5,26,622,23.92307692,173,106,0.098507518,136,90,0.10639304,37,28,0.121665073,0.795214344,64.78981827,0.771867365,56.47718568
Chinese,艺术教育的必要性,Low,gemini2.5,22,497,22.59090909,141,86,0.122722148,127,78,0.123576102,22,18,0.164624108,0.781441336,58.57154521,0.764017857,60.89781907
Chinese,艺术教育的必要性,Low,gemini2.5,23,486,21.13043478,132,73,0.113792243,119,71,0.122765155,21,18,0.176366843,0.777870603,57.48768534,0.758077803,61.66791574
Chinese,艺术教育的必要性,Low,gemini2.5,21,456,21.71428571,130,79,0.133265857,117,70,0.131204079,22,17,0.169457735,0.793378418,64.45102311,0.781326781,66.42295696
Chinese,艺术教育的必要性,Middle,gemini2.5,28,747,26.67857143,212,112,0.070723144,177,101,0.076388416,43,32,0.099623299,0.790942219,62.39218109,0.767621777,69.28163539
